date,brand,campaign_id,adset_id,spend,revenue,impressions,clicks,outbound_clicks,video_p25,video_p50,video_p75,video_p100,frequency,roas,cpc,ctr,hook_rate,outbound_ctr,conversion_value
2026-08-01,Brand C,camp_022,adset_022,4746.4176,17853.0313,63619.0287,1476.6664,628.4011,6462.8103,4232.8336,3102.3394,2230.0165,2.5611,3.7614,3.2143,0.0232,0.1016,0.0099,17853.0313
2026-08-02,Brand C,camp_022,adset_022,2613.3024,8414.8029,26159.0129,560.4391,385.347,3235.5356,2327.6329,1407.844,1056.6298,2.4876,3.22,4.663,0.0214,0.1237,0.0147,8414.8029
2026-08-03,Brand C,camp_022,adset_022,3389.5222,14741.5989,29434.335,814.3265,384.1579,4326.757,2729.9259,1767.7741,1185.9184,2.4705,4.3492,4.1624,0.0277,0.147,0.0131,14741.5989
2026-08-04,Brand C,camp_022,adset_022,3258.7074,10698.3728,28757.5388,337.7244,160.7398,4424.105,2852.628,2523.282,2109.947,2.4907,3.283,9.649,0.0117,0.1538,0.0056,10698.3728
2026-08-05,Brand C,camp_022,adset_022,3279.9025,9008.8406,30258.4266,671.4379,425.1829,2485.7277,1627.3934,1377.7548,727.4778,2.5047,2.7467,4.8849,0.0222,0.0821,0.0141,9008.8406
2026-08-06,Brand C,camp_022,adset_022,2695.8721,8110.4032,28938.915,449.6378,358.7443,2836.3985,1822.938,1362.0411,963.364,2.5108,3.0085,5.9957,0.0155,0.098,0.0124,8110.4032
2026-04-09,Brand D,camp_023,adset_023,2168.6889,18762.3006,22245.9609,364.57,211.0626,3187.1041,2155.8654,1892.5537,1438.2407,1.1721,8.6514,5.9486,0.0164,0.1433,0.0095,18762.3006
2026-04-10,Brand D,camp_023,adset_023,2061.9914,8102.3219,27264.5308,810.874,556.0802,1806.8305,1538.6728,1132.0596,791.7372,1.1074,3.9294,2.5429,0.0297,0.0663,0.0204,8102.3219
2026-04-11,Brand D,camp_023,adset_023,1788.9127,4713.0764,19377.8659,562.9359,279.8644,3418.4916,2434.0007,1798.9419,1128.1816,1.1566,2.6346,3.1778,0.0291,0.1764,0.0144,4713.0764
2026-04-12,Brand D,camp_023,adset_023,1977.3257,1729.3993,26646.2859,695.5679,323.6916,3046.8464,2325.2083,1662.2862,1030.9848,1.1795,0.8746,2.8428,0.0261,0.1143,0.0121,1729.3993
2026-04-13,Brand D,camp_023,adset_023,1909.2262,4830.3518,24826.189,742.3526,332.488,3153.4422,2134.107,1507.6494,1225.5135,1.1749,2.53,2.5719,0.0299,0.127,0.0134,4830.3518
2026-04-14,Brand D,camp_023,adset_023,1365.6727,3742.5677,12132.0233,271.1704,195.0257,2052.4663,1754.4179,1149.0719,666.8818,1.2359,2.7405,5.0362,0.0224,0.1692,0.0161,3742.5677
2026-04-15,Brand D,camp_023,adset_023,2033.8958,2024.3326,16471.2354,370.9971,246.7386,1507.8758,1182.515,957.2692,727.0497,1.2153,0.9953,5.4822,0.0225,0.0915,0.015,2024.3326
2026-04-16,Brand D,camp_023,adset_023,1991.6229,3399.3921,23414.3878,198.4161,128.153,3806.2942,2749.8348,2067.9033,1277.6853,1.2472,1.7068,10.0376,0.0085,0.1626,0.0055,3399.3921
2026-04-17,Brand D,camp_023,adset_023,2374.9312,13784.9858,27005.9972,396.3646,191.7906,4454.5253,2679.188,1786.9188,1439.8331,1.2971,5.8044,5.9918,0.0147,0.1649,0.0071,13784.9858
2026-04-18,Brand D,camp_023,adset_023,1550.007,1984.4641,12790.904,211.9275,131.8228,852.3186,547.6081,479.637,371.2481,1.2915,1.2803,7.3139,0.0166,0.0666,0.0103,1984.4641
2026-04-19,Brand D,camp_023,adset_023,1670.1023,3181.8649,14708.394,175.8588,120.5364,2146.8572,1359.4857,1023.5683,530.9354,1.2348,1.9052,9.4968,0.012,0.146,0.0082,3181.8649
2026-04-20,Brand D,camp_023,adset_023,1680.2532,4780.615,13971.5676,376.2042,152.3724,1330.9153,1025.4997,904.1916,763.9396,1.3794,2.8452,4.4663,0.0269,0.0953,0.0109,4780.615
2026-04-21,Brand D,camp_023,adset_023,3138.8279,7265.8423,29260.4731,874.9404,528.0848,1758.2425,1096.0322,792.4045,626.5173,1.3929,2.3148,3.5875,0.0299,0.0601,0.018,7265.8423
2026-04-22,Brand D,camp_023,adset_023,1387.7952,5484.7718,13998.5621,297.985,200.2169,719.9086,615.405,539.5301,305.0361,1.3863,3.9521,4.6573,0.0213,0.0514,0.0143,5484.7718
2026-04-23,Brand D,camp_023,adset_023,2542.0979,10467.873,26375.3844,264.5698,113.5058,3012.5367,2047.9033,1531.2486,994.7255,1.3737,4.1178,9.6084,0.01,0.1142,0.0043,10467.873
2026-04-24,Brand D,camp_023,adset_023,2210.7115,4523.1062,30183.1431,257.469,149.5053,4179.2837,3036.8815,1872.5572,1101.2044,1.4987,2.046,8.5863,0.0085,0.1385,0.005,4523.1062
2026-04-25,Brand D,camp_023,adset_023,1577.6609,5186.9912,18557.9462,353.7093,196.6549,3224.1353,2266.7274,1558.8588,1057.3121,1.5053,3.2878,4.4603,0.0191,0.1737,0.0106,5186.9912
2026-04-26,Brand D,camp_023,adset_023,1453.183,4266.3598,17446.9932,236.6838,177.8952,911.9929,714.0882,487.3596,325.5357,1.5561,2.9359,6.1398,0.0136,0.0523,0.0102,4266.3598
2026-04-27,Brand D,camp_023,adset_023,2104.5836,11307.03,18341.6467,341.9028,165.2077,1091.7384,884.5382,551.2794,279.2519,1.4737,5.3726,6.1555,0.0186,0.0595,0.009,11307.03
2026-04-28,Brand D,camp_023,adset_023,1344.4723,8048.7352,16523.9357,447.0924,347.5011,1627.8801,1219.0902,818.0633,481.28,1.5172,5.9865,3.0071,0.0271,0.0985,0.021,8048.7352
2026-04-29,Brand D,camp_023,adset_023,1927.1713,4478.5649,23409.4176,499.1261,266.179,1731.5563,1227.9903,768.0079,623.0863,1.5335,2.3239,3.8611,0.0213,0.074,0.0114,4478.5649
2026-04-30,Brand D,camp_023,adset_023,1736.0686,3978.6445,21861.4493,490.5511,288.1975,3262.394,2838.0753,2293.2116,1469.7993,1.6057,2.2918,3.539,0.0224,0.1492,0.0132,3978.6445
2026-05-01,Brand D,camp_023,adset_023,1721.1545,3184.1963,18092.6577,357.3833,272.4616,1754.8338,1433.0285,887.7426,624.853,1.617,1.85,4.816,0.0198,0.097,0.0151,3184.1963
2026-05-02,Brand D,camp_023,adset_023,1438.3206,8575.0775,15798.4318,137.1361,94.0382,1005.5605,784.4256,630.9948,317.3221,1.6616,5.9619,10.4883,0.0087,0.0636,0.006,8575.0775
2026-05-03,Brand D,camp_023,adset_023,1917.5515,3332.3568,16868.8128,301.8444,228.6529,2063.6973,1372.3742,1179.0387,772.5721,1.6108,1.7378,6.3528,0.0179,0.1223,0.0136,3332.3568
2026-05-04,Brand D,camp_023,adset_023,2621.0874,6413.0192,34262.1626,506.38,265.3889,2399.7505,1916.2033,1301.5706,755.3937,1.6253,2.4467,5.1761,0.0148,0.07,0.0077,6413.0192
2026-05-05,Brand D,camp_023,adset_023,1599.8437,7314.5981,16300.275,198.9403,128.7941,1980.058,1504.548,921.817,637.3047,1.7174,4.5721,8.0418,0.0122,0.1215,0.0079,7314.5981
2026-05-06,Brand D,camp_023,adset_023,2772.6728,8890.8058,22559.121,492.143,366.8507,1177.5774,913.2443,621.4921,468.6973,1.6864,3.2066,5.6339,0.0218,0.0522,0.0163,8890.8058
2026-05-07,Brand D,camp_023,adset_023,2224.238,5385.8141,28665.1192,606.3786,471.7311,5076.5582,3743.1027,2847.935,2192.4763,1.762,2.4214,3.6681,0.0212,0.1771,0.0165,5385.8141
2026-05-08,Brand D,camp_023,adset_023,1480.4155,5501.2572,17936.63,218.6175,92.4868,3143.9168,2113.3962,1411.6517,755.5177,1.7696,3.716,6.7717,0.0122,0.1753,0.0052,5501.2572
2026-05-09,Brand D,camp_023,adset_023,2606.4816,5996.1037,29813.6383,525.7537,315.0694,4810.7225,4033.7531,2501.563,1814.872,1.7969,2.3005,4.9576,0.0176,0.1614,0.0106,5996.1037
2026-05-10,Brand D,camp_023,adset_023,2006.23,3620.2637,27631.2611,713.5372,508.6913,3970.1989,3336.3206,2962.6985,1642.2282,1.7945,1.8045,2.8117,0.0258,0.1437,0.0184,3620.2637
2026-05-11,Brand D,camp_023,adset_023,2379.3976,12278.0197,24812.1955,620.1851,306.5793,3421.8903,2097.972,1712.1434,1234.8939,1.8378,5.1601,3.8366,0.025,0.1379,0.0124,12278.0197
2026-05-12,Brand D,camp_023,adset_023,1426.3036,2486.6393,13952.5062,414.4197,236.278,1488.7887,1025.4773,631.127,471.6104,1.8298,1.7434,3.4417,0.0297,0.1067,0.0169,2486.6393
2026-05-13,Brand D,camp_023,adset_023,1745.0499,4625.2928,23812.6565,248.5121,165.8145,2487.5357,1780.7448,1552.5641,1314.768,1.9127,2.6505,7.022,0.0104,0.1045,0.007,4625.2928
2026-05-14,Brand D,camp_023,adset_023,3559.1683,5804.6149,30522.3944,829.3633,555.7168,3069.4235,2260.0432,1745.3003,1417.6624,1.909,1.6309,4.2914,0.0272,0.1006,0.0182,5804.6149
2026-05-15,Brand D,camp_023,adset_023,2071.1598,2995.7958,24255.2173,369.67,233.0494,4202.1362,3116.4774,2510.0224,1576.2617,1.9191,1.4464,5.6027,0.0152,0.1732,0.0096,2995.7958
2026-05-16,Brand D,camp_023,adset_023,2388.1642,3458.6158,29503.8057,298.3604,210.2801,4996.2487,3195.4266,2614.6936,1491.9027,1.94,1.4482,8.0043,0.0101,0.1693,0.0071,3458.6158
2026-05-17,Brand D,camp_023,adset_023,2705.2433,5608.0223,37487.5518,897.9543,512.3402,5491.9228,4704.241,3638.2761,2295.3169,1.9163,2.073,3.0127,0.024,0.1465,0.0137,5608.0223
2026-05-18,Brand D,camp_023,adset_023,2367.3869,34404.5101,32869.3018,954.884,452.3741,2272.5082,1602.5737,1359.9434,888.6319,2.0662,14.5327,2.4792,0.0291,0.0691,0.0138,34404.5101
2026-05-19,Brand D,camp_023,adset_023,2044.5381,2704.7949,18124.6272,451.3625,186.3671,2210.6543,1870.705,1378.3098,965.763,2.0086,1.3229,4.5297,0.0249,0.122,0.0103,2704.7949
2026-05-20,Brand D,camp_023,adset_023,2962.3517,8267.8722,35852.1729,665.6981,394.1861,4390.0099,3170.462,2173.2681,1455.184,2.0426,2.791,4.45,0.0186,0.1224,0.011,8267.8722
2026-05-21,Brand D,camp_023,adset_023,2147.1019,1719.4023,22768.8377,354.5416,211.3369,3696.194,3193.8349,1929.7722,1544.6353,2.0362,0.8008,6.056,0.0156,0.1623,0.0093,1719.4023
2026-05-22,Brand D,camp_023,adset_023,1489.1675,2776.6808,12991.4482,389.2164,297.324,1510.3359,1127.2051,972.6141,657.8714,1.9705,1.8646,3.8261,0.03,0.1163,0.0229,2776.6808
2026-05-23,Brand D,camp_023,adset_023,1708.6914,3119.3559,21224.822,469.8849,243.1493,3355.8788,2676.453,1657.8651,838.3404,2.1634,1.8256,3.6364,0.0221,0.1581,0.0115,3119.3559
2026-05-24,Brand D,camp_023,adset_023,1782.8803,4462.5731,18171.9258,272.3767,189.9439,2432.1597,1551.659,1138.3124,743.1943,2.1458,2.503,6.5456,0.015,0.1338,0.0105,4462.5731
2026-05-25,Brand D,camp_023,adset_023,1638.0026,4339.2545,15427.3204,440.0946,272.4551,1729.7974,1113.3797,915.0638,510.1145,2.1353,2.6491,3.7219,0.0285,0.1121,0.0177,4339.2545
2026-05-26,Brand D,camp_023,adset_023,2306.9288,6788.861,28022.7347,631.2509,489.3841,4597.8607,3257.3987,2417.4804,1402.2185,2.2482,2.9428,3.6545,0.0225,0.1641,0.0175,6788.861
2026-05-27,Brand D,camp_023,adset_023,2327.3457,6014.3246,23916.1164,573.3722,394.8149,2531.4735,2248.4571,1878.4541,1211.0923,2.257,2.5842,4.059,0.024,0.1058,0.0165,6014.3246
2026-05-28,Brand D,camp_023,adset_023,2842.1262,12894.4605,24995.8634,266.5354,153.6179,2796.6075,1707.2971,1260.5529,789.6883,2.2562,4.5369,10.6632,0.0107,0.1119,0.0061,12894.4605
2026-05-29,Brand D,camp_023,adset_023,1257.8424,4269.7405,15040.913,270.633,190.2031,1267.4835,1081.357,892.8459,682.4628,2.2005,3.3945,4.6478,0.018,0.0843,0.0126,4269.7405
2026-05-30,Brand D,camp_023,adset_023,1435.3155,1417.1757,19291.3551,263.1839,133.4995,1513.3192,987.4174,775.6372,522.0002,2.3281,0.9874,5.4537,0.0136,0.0784,0.0069,1417.1757
2026-05-31,Brand D,camp_023,adset_023,2387.7309,4042.8632,22069.6915,533.1367,395.448,3086.4858,2278.2884,1819.4919,1368.7766,2.2472,1.6932,4.4786,0.0242,0.1399,0.0179,4042.8632
2026-06-01,Brand D,camp_023,adset_023,2090.8225,4574.2652,22461.5489,208.8692,149.6019,2601.1555,1581.3416,1184.2869,641.2887,2.3399,2.1878,10.0102,0.0093,0.1158,0.0067,4574.2652
2026-06-02,Brand D,camp_023,adset_023,2428.3306,13528.9982,31350.2269,913.4886,520.8175,2445.7453,2023.851,1485.0606,1110.1464,2.3824,5.5713,2.6583,0.0291,0.078,0.0166,13528.9982
2026-06-03,Brand D,camp_023,adset_023,2332.8415,6894.708,31611.1226,753.5929,457.5627,4499.6513,3379.4072,2063.1096,1457.9804,2.3205,2.9555,3.0956,0.0238,0.1423,0.0145,6894.708
2026-06-04,Brand D,camp_023,adset_023,1466.221,1498.7997,15773.3227,454.9137,346.5394,1819.2032,1388.2042,1219.2139,933.8928,2.4127,1.0222,3.2231,0.0288,0.1153,0.022,1498.7997
2026-06-05,Brand D,camp_023,adset_023,1773.4154,4393.0082,18263.2076,149.7356,88.0399,1904.9155,1654.6513,1099.0889,788.345,2.4098,2.4771,11.8436,0.0082,0.1043,0.0048,4393.0082
2026-06-06,Brand D,camp_023,adset_023,2022.0018,3473.029,16336.163,334.7284,195.4799,2266.6255,1444.5866,1073.2385,638.413,2.3287,1.7176,6.0407,0.0205,0.1387,0.012,3473.029
2026-06-07,Brand D,camp_023,adset_023,1670.0151,3027.5254,14667.7626,432.6231,191.8382,934.192,759.9792,503.2122,412.6162,2.4531,1.8129,3.8602,0.0295,0.0637,0.0131,3027.5254
2026-06-08,Brand D,camp_023,adset_023,2693.0766,10363.6338,23115.9,533.1009,395.2143,3575.0378,3075.6855,2184.2902,1619.6022,2.5183,3.8483,5.0517,0.0231,0.1547,0.0171,10363.6338
2026-06-09,Brand D,camp_023,adset_023,1372.5643,1565.4524,18482.4103,228.7081,142.5636,2617.7128,1803.9037,1180.09,686.8351,2.5611,1.1405,6.0014,0.0124,0.1416,0.0077,1565.4524
2026-06-10,Brand D,camp_023,adset_023,1949.1407,3394.8311,16640.8546,318.2585,219.4242,2247.7257,1380.8713,1204.3033,991.5657,2.4539,1.7417,6.1244,0.0191,0.1351,0.0132,3394.8311
2026-06-11,Brand D,camp_023,adset_023,2704.1974,6313.7307,27906.8328,273.7903,145.8844,3693.0929,3270.1081,2649.378,1955.9334,2.5515,2.3348,9.8769,0.0098,0.1323,0.0052,6313.7307
2026-06-12,Brand D,camp_023,adset_023,1906.1919,17818.1785,19829.2782,468.8698,250.5165,3000.5167,2312.1327,1513.0838,979.2957,2.5115,9.3475,4.0655,0.0236,0.1513,0.0126,17818.1785
2026-06-13,Brand D,camp_023,adset_023,1348.9759,2673.0254,12493.5679,139.0068,73.3307,1548.513,1256.5101,784.0598,397.6683,2.5742,1.9815,9.7044,0.0111,0.1239,0.0059,2673.0254
2026-06-14,Brand D,camp_023,adset_023,1747.7623,3770.0522,22484.3792,529.2112,306.2188,1719.162,1251.2602,827.3209,433.2976,2.6086,2.1571,3.3026,0.0235,0.0765,0.0136,3770.0522
2026-06-15,Brand D,camp_023,adset_023,2557.9372,4672.1359,28516.4575,781.6125,525.1993,4212.8614,2621.4499,1659.0985,1014.3688,2.6778,1.8265,3.2726,0.0274,0.1477,0.0184,4672.1359
2026-06-16,Brand D,camp_023,adset_023,2149.9001,3788.2707,18733.5986,222.6031,124.8683,1829.6941,1552.3568,1308.7575,915.419,2.6973,1.7621,9.658,0.0119,0.0977,0.0067,3788.2707
2026-06-17,Brand D,camp_023,adset_023,2123.7523,4390.1434,21396.224,203.0436,102.0585,3221.4696,2373.3189,1949.3448,1270.8246,2.6945,2.0672,10.4596,0.0095,0.1506,0.0048,4390.1434
2026-06-18,Brand D,camp_023,adset_023,1204.9125,3220.0453,10255.6493,113.8221,75.9308,1022.2058,891.906,792.57,410.4072,2.6368,2.6724,10.5859,0.0111,0.0997,0.0074,3220.0453
2026-06-19,Brand D,camp_023,adset_023,1177.7496,3735.0093,12905.357,147.3348,104.5521,1343.9183,1011.5443,888.5038,690.3253,2.7132,3.1713,7.9937,0.0114,0.1041,0.0081,3735.0093
2026-06-20,Brand D,camp_023,adset_023,1592.2706,3617.8934,21361.2228,437.6738,255.1256,1638.8688,1337.1043,872.7267,547.9328,2.7922,2.2722,3.638,0.0205,0.0767,0.0119,3617.8934
2026-06-21,Brand D,camp_023,adset_023,2721.6039,4494.3581,33035.5905,682.1282,351.5546,5557.389,3532.9177,3166.5741,2001.4322,2.7669,1.6514,3.9899,0.0206,0.1682,0.0106,4494.3581
2026-06-22,Brand D,camp_023,adset_023,1980.4405,2395.0646,19341.9494,317.6793,253.5672,2409.5164,2166.8795,1880.236,1193.1941,2.8638,1.2094,6.2341,0.0164,0.1246,0.0131,2395.0646
2026-06-23,Brand D,camp_023,adset_023,1625.7171,868.5134,17955.0171,298.4014,207.7476,2095.0427,1719.4061,1538.7011,1045.4562,2.8749,0.5342,5.4481,0.0166,0.1167,0.0116,868.5134
2026-06-24,Brand D,camp_023,adset_023,1844.7997,2397.5828,24763.0621,244.9813,188.599,3406.7101,2382.1504,1499.2969,756.6902,2.8402,1.2996,7.5304,0.0099,0.1376,0.0076,2397.5828
2026-06-25,Brand D,camp_023,adset_023,1912.2149,5759.8388,25329.8954,301.1146,210.5123,4347.773,3186.5212,1975.0843,1002.1322,2.8733,3.0121,6.3505,0.0119,0.1716,0.0083,5759.8388
2026-06-26,Brand D,camp_023,adset_023,1678.0116,6621.7246,15572.8969,192.2302,99.7754,993.9088,821.5881,532.6482,361.1695,2.91,3.9462,8.7292,0.0123,0.0638,0.0064,6621.7246
2026-06-27,Brand D,camp_023,adset_023,1793.009,5204.3963,17917.7569,279.0518,162.1054,2728.5538,1705.8476,1461.2388,1141.377,3.0006,2.9026,6.4254,0.0156,0.1523,0.009,5204.3963
2026-06-28,Brand D,camp_023,adset_023,2565.4848,4848.9955,26865.0948,320.3508,241.8381,3104.7099,2275.3194,1453.6104,864.334,2.9525,1.8901,8.0084,0.0119,0.1156,0.009,4848.9955
2026-06-29,Brand D,camp_023,adset_023,2602.8561,3267.7261,29684.4639,837.7003,371.7366,2986.5497,2595.3143,1633.3257,879.6155,2.9154,1.2554,3.1071,0.0282,0.1006,0.0125,3267.7261
2026-06-30,Brand D,camp_023,adset_023,1659.3761,2533.107,18345.5439,290.9457,225.5424,3129.6622,2813.047,2318.0575,1509.3756,2.9961,1.5265,5.7034,0.0159,0.1706,0.0123,2533.107
2026-07-01,Brand D,camp_023,adset_023,1607.8395,2883.6044,15597.9674,176.1828,89.9674,1665.8586,1038.6477,730.8848,585.8563,3.0191,1.7935,9.126,0.0113,0.1068,0.0058,2883.6044
2026-07-02,Brand D,camp_023,adset_023,1942.5466,4001.1391,23335.5827,218.0253,168.6386,1369.8519,828.0357,681.4204,419.4181,2.9982,2.0597,8.9097,0.0093,0.0587,0.0072,4001.1391
2026-07-03,Brand D,camp_023,adset_023,1325.6309,3552.0242,17052.8354,254.6041,116.1605,1938.3086,1365.0264,828.5623,611.0318,3.1105,2.6795,5.2066,0.0149,0.1137,0.0068,3552.0242
2026-07-04,Brand D,camp_023,adset_023,2513.3249,6663.8001,24486.9604,676.3474,303.1807,3489.5206,2520.7485,1943.6047,1056.4275,3.0294,2.6514,3.716,0.0276,0.1425,0.0124,6663.8001
2026-07-05,Brand D,camp_023,adset_023,2850.1125,2297.1429,33232.6045,852.9403,633.1331,5836.5849,5184.995,4526.3869,3837.8159,3.1019,0.806,3.3415,0.0257,0.1756,0.0191,2297.1429
2026-07-06,Brand D,camp_023,adset_023,2579.2956,4628.1069,25023.6877,219.2135,130.6224,1857.331,1236.4566,905.7963,581.3408,3.056,1.7943,11.7661,0.0088,0.0742,0.0052,4628.1069
2026-07-07,Brand D,camp_023,adset_023,2307.5674,5101.1563,28452.5291,710.9348,400.2054,1470.9408,903.8275,593.0797,479.3559,3.1873,2.2106,3.2458,0.025,0.0517,0.0141,5101.1563
2026-07-08,Brand D,camp_023,adset_023,1774.1959,5869.8474,23111.0892,326.6867,220.0938,1402.3239,862.4239,707.0841,531.3839,3.1252,3.3085,5.4309,0.0141,0.0607,0.0095,5869.8474
2026-07-09,Brand D,camp_023,adset_023,2714.4399,6948.3063,35444.5597,982.852,483.5446,5761.0701,3933.5385,2393.2128,1261.8128,3.1524,2.5598,2.7618,0.0277,0.1625,0.0136,6948.3063
2026-07-10,Brand D,camp_023,adset_023,1902.464,2289.2934,20055.94,303.4205,142.2644,1030.6068,698.2169,588.2423,468.2367,3.2444,1.2033,6.2701,0.0151,0.0514,0.0071,2289.2934
2026-07-11,Brand D,camp_023,adset_023,2012.4213,2802.4819,17490.5199,507.9689,260.3772,3067.3144,2477.4617,1848.0898,1020.9296,3.2831,1.3926,3.9617,0.029,0.1754,0.0149,2802.4819
2026-07-12,Brand D,camp_023,adset_023,2691.2301,2889.8119,33771.6789,748.7393,562.7559,4483.1828,3322.2681,2754.5241,1910.8124,3.2174,1.0738,3.5943,0.0222,0.1327,0.0167,2889.8119
2026-07-13,Brand D,camp_023,adset_023,2036.2309,3932.3913,26544.9923,477.3276,287.0687,3588.7675,2438.7633,2145.6649,1797.8388,3.3205,1.9312,4.2659,0.018,0.1352,0.0108,3932.3913
2026-07-14,Brand D,camp_023,adset_023,1853.9732,1516.9088,16764.6724,318.2268,252.1671,1638.6635,1051.2585,747.0047,418.2126,3.3364,0.8182,5.8259,0.019,0.0977,0.015,1516.9088
2026-07-15,Brand D,camp_023,adset_023,1844.1377,1645.5176,21209.9679,425.8186,297.6505,2701.9805,2179.108,1899.1189,1233.9523,3.3502,0.8923,4.3308,0.0201,0.1274,0.014,1645.5176
2026-07-16,Brand D,camp_023,adset_023,1527.0849,2731.6336,21082.422,597.8549,357.2133,1570.0815,1039.175,848.6307,548.2026,3.4099,1.7888,2.5543,0.0284,0.0745,0.0169,2731.6336
2026-07-17,Brand D,camp_023,adset_023,2358.844,5396.2998,27019.5712,716.4547,481.3575,1896.1267,1577.5441,1228.4397,650.7378,3.3713,2.2877,3.2924,0.0265,0.0702,0.0178,5396.2998
2026-07-18,Brand D,camp_023,adset_023,1822.4395,3435.0233,21024.4917,582.9378,278.6815,2789.6617,2216.327,1677.3565,1418.3262,3.3201,1.8848,3.1263,0.0277,0.1327,0.0133,3435.0233
2026-07-19,Brand D,camp_023,adset_023,2131.0788,2230.0235,29217.9942,593.1281,255.8728,3615.1911,3087.8616,1982.9321,1078.3722,3.4035,1.0464,3.5929,0.0203,0.1237,0.0088,2230.0235
2026-07-20,Brand D,camp_023,adset_023,2169.66,5501.738,23992.9412,363.3269,236.8522,1500.6675,1139.4766,747.546,402.4673,3.5517,2.5358,5.9716,0.0151,0.0625,0.0099,5501.738
2026-07-21,Brand D,camp_023,adset_023,3088.4036,5024.6092,25793.9862,398.0949,257.3749,2913.7284,2024.8339,1628.6681,1124.186,3.3592,1.6269,7.758,0.0154,0.113,0.01,5024.6092
2026-07-22,Brand D,camp_023,adset_023,1326.4545,3874.1547,12557.3725,366.367,159.7983,1186.8182,1036.6868,795.2511,555.3106,3.4215,2.9207,3.6206,0.0292,0.0945,0.0127,3874.1547
2026-07-23,Brand D,camp_023,adset_023,1832.9032,8743.1735,22962.4694,650.9048,455.2958,2741.4371,1681.1023,1343.2329,697.8961,3.536,4.7701,2.8159,0.0283,0.1194,0.0198,8743.1735
2026-07-24,Brand D,camp_023,adset_023,1898.4143,5134.1949,26405.4616,559.0427,349.1773,2203.5129,1950.8504,1708.5129,1362.166,3.5285,2.7045,3.3958,0.0212,0.0834,0.0132,5134.1949
2026-07-25,Brand D,camp_023,adset_023,2124.5987,3623.9151,29079.9983,751.9888,551.2277,3290.5967,2227.4854,1522.3012,1269.6526,3.5922,1.7057,2.8253,0.0259,0.1132,0.019,3623.9151
2026-07-26,Brand D,camp_023,adset_023,1909.3076,2264.3079,26037.6601,434.2176,291.4023,3642.7883,2958.306,2603.7562,1456.4845,3.5277,1.1859,4.3971,0.0167,0.1399,0.0112,2264.3079
2026-07-27,Brand D,camp_023,adset_023,2448.7241,8607.5325,24636.1239,690.023,409.5014,2606.7196,2236.4034,1897.3902,1029.1038,3.6815,3.5151,3.5488,0.028,0.1058,0.0166,8607.5325
2026-07-28,Brand D,camp_023,adset_023,1834.3973,3836.5085,18375.6159,390.9668,178.0999,1327.098,1075.3615,659.7008,535.9464,3.6719,2.0914,4.692,0.0213,0.0722,0.0097,3836.5085
2026-07-29,Brand D,camp_023,adset_023,3355.6746,5836.756,34922.5039,741.7791,568.7334,5889.1604,4081.7574,2513.0159,1976.8071,3.7021,1.7394,4.5238,0.0212,0.1686,0.0163,5836.756
2026-07-30,Brand D,camp_023,adset_023,2036.851,6303.2948,23787.8702,377.1823,174.6458,3446.8284,2202.7215,1593.3835,1116.7424,3.7002,3.0946,5.4002,0.0159,0.1449,0.0073,6303.2948
2026-07-31,Brand D,camp_023,adset_023,1615.143,4079.2735,15261.6816,356.5402,247.3553,2262.6328,1429.8191,1195.695,874.4904,3.6784,2.5256,4.53,0.0234,0.1483,0.0162,4079.2735
2026-08-01,Brand D,camp_023,adset_023,1516.9781,2475.2057,16917.0773,188.4342,105.623,1125.7442,965.7273,864.1884,711.4826,3.7564,1.6317,8.0504,0.0111,0.0665,0.0062,2475.2057
2026-08-02,Brand D,camp_023,adset_023,2163.2249,1516.0237,30116.3456,480.6478,241.357,3897.4679,3405.6751,2624.4586,1909.3037,3.7907,0.7008,4.5006,0.016,0.1294,0.008,1516.0237
2026-08-03,Brand D,camp_023,adset_023,1414.4266,2397.9294,14252.4618,196.7931,94.6668,2477.8943,1972.7971,1578.7621,890.3224,3.7802,1.6953,7.1874,0.0138,0.1739,0.0066,2397.9294
2026-08-04,Brand D,camp_023,adset_023,2296.7097,5698.9097,29172.7416,486.3724,344.6755,1728.3447,1102.6147,790.6114,467.6834,3.8767,2.4813,4.7221,0.0167,0.0592,0.0118,5698.9097
2026-08-05,Brand D,camp_023,adset_023,1450.2113,1407.2739,15999.4098,458.8946,199.4617,850.4368,570.3944,379.3862,214.2956,3.7862,0.9704,3.1602,0.0287,0.0532,0.0125,1407.2739
2026-08-06,Brand D,camp_023,adset_023,1473.9792,5442.2922,14298.0689,335.4427,251.9184,2570.2316,1896.6409,1240.9832,755.0183,3.8316,3.6922,4.3941,0.0235,0.1798,0.0176,5442.2922
2026-04-09,Brand E,camp_024,adset_024,5346.5691,53763.8151,55593.1627,1120.9193,723.9223,6266.46,4948.4782,3203.278,1832.7637,1.2658,10.0558,4.7698,0.0202,0.1127,0.013,53763.8151
2026-04-10,Brand E,camp_024,adset_024,3919.4275,11486.6526,31578.6611,714.0128,503.9817,1869.0406,1577.2633,1155.0966,793.0174,1.19,2.9307,5.4893,0.0226,0.0592,0.016,11486.6526
2026-04-11,Brand E,camp_024,adset_024,4080.9473,29677.804,53455.1221,509.7722,382.8428,4939.7988,3101.521,2636.4978,1582.5342,1.2518,7.2723,8.0054,0.0095,0.0924,0.0072,29677.804
